iter,mode,t_ms,cpu_rss_gib,gpu_alloc_gib,gpu_reserved_gib
7,gpu,199.442,1.283234,4.444464,4.515625
7,gpu,204.997,1.283234,4.494273,4.585938
7,gpu,210.788,1.283234,4.527929,4.609375
7,gpu,216.733,1.283234,4.572332,4.675781
7,gpu,223.233,1.283234,4.630928,4.746094
7,gpu,229.297,1.283234,4.695822,4.816406
7,gpu,235.356,1.283234,4.761220,4.886719
7,gpu,241.012,1.283234,4.829564,4.976562
7,gpu,247.065,1.283234,4.873963,5.023438
7,gpu,252.940,1.283234,4.960357,5.136719
7,gpu,258.688,1.283234,4.963744,5.136719
7,gpu,264.750,1.283234,5.029630,5.226562
7,gpu,271.217,1.283234,5.138485,5.343750
7,gpu,276.843,1.283234,5.186794,5.390625
7,gpu,282.724,1.283234,5.233146,5.437500
7,gpu,290.313,1.283234,5.294180,5.527344
7,gpu,296.005,1.283234,5.360539,5.597656
7,gpu,302.394,1.283234,5.424977,5.667969
7,gpu,308.419,1.283234,5.495716,5.757812
7,gpu,314.466,1.283234,5.562579,5.847656
7,gpu,320.662,1.283234,5.622609,5.917969
7,gpu,326.650,1.283234,5.693378,5.988281
7,gpu,332.517,1.283234,5.759266,6.058594
7,gpu,338.217,1.283234,5.823210,6.148438
7,gpu,344.265,1.283234,5.886289,6.218750
7,gpu,350.291,1.283234,5.955090,6.308594
7,gpu,356.289,1.283234,5.856452,6.308594
7,gpu,362.131,1.283234,5.856452,6.308594
7,gpu,368.132,1.283234,5.856452,6.308594
7,gpu,373.785,1.283234,5.856452,6.308594
7,gpu,379.383,1.283234,5.856452,6.308594
7,gpu,385.399,1.283234,5.856452,6.308594
8,gpu,0.544,1.283234,3.316181,3.371094
8,gpu,6.192,1.283234,3.319111,3.371094
8,gpu,11.632,1.283234,3.353354,3.382812
8,gpu,17.710,1.283234,3.381599,3.390625
8,gpu,23.971,1.283234,3.403581,3.419922
8,gpu,29.629,1.283234,3.418758,3.425781
8,gpu,35.559,1.283234,3.458348,3.478516
8,gpu,41.236,1.283234,3.489150,3.507812
8,gpu,47.480,1.283234,3.519954,3.539062
8,gpu,53.510,1.283234,3.552242,3.572266
8,gpu,59.506,1.283234,3.582067,3.603516
8,gpu,65.458,1.283234,3.613864,3.634766
8,gpu,71.211,1.283234,3.640757,3.664062
8,gpu,77.638,1.283234,3.666904,3.673828
8,gpu,83.932,1.283234,3.696501,3.705078
8,gpu,90.002,1.283234,3.734139,3.755859
8,gpu,95.767,1.283234,3.768847,3.787109
8,gpu,101.591,1.283234,3.806517,3.818359
8,gpu,107.069,1.283234,3.833900,3.849609
8,gpu,112.794,1.283234,3.865671,3.882812
8,gpu,118.928,1.283234,3.893559,3.912109
8,gpu,125.033,1.283234,3.929244,3.943359
8,gpu,131.577,1.283234,3.950279,3.972656
8,gpu,137.640,1.283234,3.996707,4.005859
8,gpu,143.380,1.283234,4.031446,4.037109
8,gpu,149.287,1.283234,4.061264,4.070312
8,gpu,155.204,1.283234,4.096478,4.103516
8,gpu,161.179,1.283234,4.106243,4.125000
8,gpu,166.963,1.283234,4.178965,4.214844
8,gpu,172.503,1.283234,4.239981,4.285156
8,gpu,178.393,1.283234,4.304898,4.355469
8,gpu,184.122,1.283234,4.369808,4.425781
8,gpu,189.736,1.283241,4.431300,4.515625
8,gpu,196.492,1.283257,4.436652,4.515625
8,gpu,201.981,1.283257,4.497186,4.585938
8,gpu,207.865,1.283257,4.564049,4.656250
8,gpu,213.555,1.283257,4.629447,4.746094
8,gpu,219.236,1.283257,4.695822,4.816406
8,gpu,225.222,1.283257,4.761220,4.886719
8,gpu,231.185,1.283257,4.827595,4.976562
8,gpu,236.666,1.283257,4.893482,5.046875
8,gpu,242.641,1.283257,4.962786,5.136719
8,gpu,248.562,1.283257,5.027697,5.226562
8,gpu,254.076,1.283257,5.096506,5.296875
8,gpu,260.394,1.283257,5.168252,5.367188
8,gpu,266.572,1.283257,5.227302,5.437500
8,gpu,272.051,1.283257,5.300025,5.527344
8,gpu,277.870,1.283257,5.358106,5.597656
8,gpu,283.551,1.283257,5.423503,5.667969
8,gpu,289.342,1.283257,5.486460,5.757812
8,gpu,295.042,1.283257,5.551370,5.828125
8,gpu,300.951,1.283257,5.617745,5.917969
8,gpu,306.693,1.283257,5.688522,5.988281
8,gpu,312.489,1.283257,5.756835,6.058594
8,gpu,318.332,1.283257,5.820280,6.148438
8,gpu,324.462,1.283257,5.885312,6.218750
8,gpu,329.958,1.283257,5.944858,6.308594
8,gpu,335.673,1.283257,5.856452,6.308594
8,gpu,341.244,1.283257,5.856452,6.308594
8,gpu,347.026,1.283257,5.856452,6.308594
8,gpu,352.836,1.283257,5.856452,6.308594
8,gpu,358.362,1.283257,5.856452,6.308594
8,gpu,363.835,1.283257,5.856452,6.308594
9,gpu,0.477,1.283257,3.316181,3.371094
9,gpu,6.303,1.283257,3.321065,3.371094
9,gpu,12.910,1.283257,3.352385,3.380859
9,gpu,18.742,1.283257,3.383057,3.392578
9,gpu,24.831,1.283257,3.410929,3.423828
9,gpu,30.293,1.283257,3.441730,3.455078
9,gpu,36.090,1.283257,3.469603,3.484375
9,gpu,41.787,1.283257,3.498451,3.513672
9,gpu,47.520,1.283257,3.527315,3.542969
9,gpu,53.505,1.283257,3.561049,3.576172
9,gpu,59.897,1.283257,3.600638,3.607422
9,gpu,66.018,1.283257,3.639277,3.662109
9,gpu,71.985,1.283257,3.683278,3.697266
9,gpu,77.959,1.283257,3.720947,3.728516
9,gpu,83.838,1.283257,3.751741,3.761719
9,gpu,89.677,1.283257,3.780102,3.792969
9,gpu,95.858,1.283257,3.807974,3.822266
9,gpu,101.479,1.283257,3.837814,3.853516
9,gpu,107.006,1.283257,3.867641,3.882812
9,gpu,112.901,1.283257,3.894535,3.912109
9,gpu,119.211,1.283257,3.940963,3.964844
9,gpu,125.116,1.283257,3.976671,4.000000
9,gpu,130.874,1.283257,3.997684,4.005859
9,gpu,136.633,1.283257,4.021649,4.035156
9,gpu,142.805,1.283257,4.053429,4.064453
9,gpu,149.013,1.283257,4.078370,4.095703
9,gpu,154.685,1.283257,4.110150,4.125000
9,gpu,160.284,1.283257,4.166790,4.195312
9,gpu,166.065,1.283257,4.195567,4.238281
9,gpu,171.892,1.283257,4.243877,4.285156
9,gpu,178.140,1.283257,4.310735,4.355469
9,gpu,184.648,1.283257,4.370296,4.425781
9,gpu,190.551,1.283257,4.431788,4.515625
9,gpu,196.332,1.283257,4.497674,4.585938
9,gpu,202.241,1.283257,4.567468,4.656250
9,gpu,207.769,1.283257,4.628715,4.746094
9,gpu,213.446,1.283257,4.695822,4.816406
9,gpu,219.130,1.283257,4.765127,4.886719
9,gpu,224.915,1.283257,4.828572,4.976562
9,gpu,230.465,1.283257,4.896900,5.046875
9,gpu,236.509,1.283257,4.959368,5.136719
9,gpu,242.047,1.283257,5.024522,5.226562
9,gpu,248.366,1.283257,5.101916,5.296875
9,gpu,253.804,1.283257,5.153139,5.367188
9,gpu,259.527,1.283257,5.204372,5.414062
9,gpu,265.339,1.283257,5.228286,5.437500
9,gpu,271.234,1.283257,5.294180,5.527344
9,gpu,277.918,1.283257,5.362970,5.597656
9,gpu,284.026,1.283257,5.426899,5.667969
9,gpu,289.912,1.283257,5.494743,5.757812
9,gpu,296.228,1.283257,5.579183,5.871094
9,gpu,302.087,1.283257,5.665577,5.964844
9,gpu,307.769,1.283257,5.749042,6.058594
9,gpu,313.842,1.283260,5.812004,6.128906
9,gpu,320.286,1.283264,5.878984,6.218750
9,gpu,326.414,1.283264,5.944873,6.308594
9,gpu,332.445,1.283264,5.856452,6.308594
9,gpu,337.936,1.283264,5.856452,6.308594
9,gpu,344.106,1.283264,5.856452,6.308594
9,gpu,350.201,1.283264,5.856452,6.308594
9,gpu,356.326,1.283264,5.856452,6.308594
9,gpu,362.277,1.283264,5.856452,6.308594
